"﻿ORDER_NO";"SCHEDULE_ID";"BUILD_TYPE";"BUILD_SEQ";"PREV_BUILD_SEQ";"NEXT_BUILD_SEQ";"PANE";"COMP";"QTY";"WEIGHT";"MAT_ID";"GLASS_NAME";"STEP_NO";"NEXT_STEP_NO";"PREV_STEP_NO";"STEP_NAME";"PLAN_SEQ";"PLANNED_MACHINE";"WTIME";"CYCLE_TIME";"SCHEDULED_DATE";"PLANNED_SHIFT"
2574516;449188;1;1;2;0;0;0;5;799;"";"";70000;"";60000;"Погрузка";56;7000;0.028;0.03;"17.12.2023";1
2574516;449188;2;2;0;1;1;0;5;444;43880;"10 LartaPro SE Neutral 80зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1004;0.207;4;"13.12.2023";2
2574516;449188;2;2;0;1;1;0;5;444;43880;"10 LartaPro SE Neutral 80зак";21001;25000;1110;"МО Обработка кромки";25;2203;0.4;4;"14.12.2023";1
2574516;449188;2;2;0;1;1;0;5;444;43880;"10 LartaPro SE Neutral 80зак";25000;"";21001;"Термообработка";34;2530;0.484;5;"14.12.2023";2
2574516;449188;2;3;0;1;2;0;5;355;12308;"8ExtraClear Рязаньзак";1110;21001;"";"Резка СП (закаленное стекло)";25;1004;0.191;4;"13.12.2023";2
2574516;449188;2;3;0;1;2;0;5;355;12308;"8ExtraClear Рязаньзак";21001;6700;1110;"МО Обработка кромки";26;2160;0.256;4;"14.12.2023";1
2574516;449188;2;3;0;1;2;0;5;355;12308;"8ExtraClear Рязаньзак";6700;25000;21001;"Обратночитаемая маркировка";35;605;0.001;0;"14.12.2023";1
2574516;449188;2;3;0;1;2;0;5;355;12308;"8ExtraClear Рязаньзак";25000;"";6700;"Термообработка";36;2500;0.354;5;"14.12.2023";2
2574516;449188;3;4;0;1;0;1;5;0;518;"";40000;"";"";"Гнутье рамки";49;4000;0.166;0.17;"15.12.2023";1
2574516;449189;1;1;2;0;0;0;1;200;"";"";50000;6100;"";"Сборка специальных с\п";47;5050;0.248;5;"15.12.2023";1
2574516;449189;1;1;2;0;0;0;1;200;"";"";6100;55000;50000;"Сушка пакетов";50;601;0.001;0;"16.12.2023";1
2574516;449189;1;1;2;0;0;0;1;200;"";"";55000;60000;6100;"Ящик";51;5500;0.001;0;"17.12.2023";1
2574516;449189;1;1;2;0;0;0;1;200;"";"";60000;70000;55000;"Упаковка прочая";52;6000;0.001;0;"17.12.2023";1
2574516;449189;1;1;2;0;0;0;1;200;"";"";70000;"";60000;"Погрузка";53;7000;0.006;0.016;"19.12.2023";1
2574516;449189;2;2;0;1;1;0;1;111;43880;"10 LartaPro SE Neutral 80зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1004;0.087;4;"13.12.2023";2
2574516;449189;2;2;0;1;1;0;1;111;43880;"10 LartaPro SE Neutral 80зак";21001;25000;1110;"МО Обработка кромки";25;2203;0.093;4;"14.12.2023";1
2574516;449189;2;2;0;1;1;0;1;111;43880;"10 LartaPro SE Neutral 80зак";25000;"";21001;"Термообработка";34;2530;0.119;5;"14.12.2023";2
2574516;449189;2;3;0;1;2;0;1;89;12108;"8ExtraClear Larta Ряз MG";1110;21001;"";"Резка СП (закаленное стекло)";24;1004;0.048;4;"13.12.2023";1
2574516;449189;2;3;0;1;2;0;1;89;12108;"8ExtraClear Larta Ряз MG";21001;2430;1110;"МО Обработка кромки";25;2203;0.093;4;"13.12.2023";2
2574516;449189;2;3;0;1;2;0;1;89;12108;"8ExtraClear Larta Ряз MG";2430;25000;21001;"Покраска1";28;243;0.25;4;"14.12.2023";1
2574516;449189;2;3;0;1;2;0;1;89;12108;"8ExtraClear Larta Ряз MG";25000;"";2430;"Термообработка";34;2500;0.095;5;"14.12.2023";2
2574516;449189;3;4;0;1;0;1;1;0;518;"";40000;"";"";"Гнутье рамки";45;4000;0.049;0.05;"15.12.2023";1
2574516;449190;1;1;2;0;0;0;1;307;"";"";50000;6100;"";"Сборка специальных с\п";51;5050;0.324;5;"15.12.2023";1
2574516;449190;1;1;2;0;0;0;1;307;"";"";6100;55000;50000;"Сушка пакетов";54;601;0.001;0;"16.12.2023";1
2574516;449190;1;1;2;0;0;0;1;307;"";"";55000;60000;6100;"Ящик";55;5500;0.001;0;"17.12.2023";1
2574516;449190;1;1;2;0;0;0;1;307;"";"";60000;70000;55000;"Упаковка прочая";56;6000;0.001;0;"17.12.2023";1
2574516;449190;1;1;2;0;0;0;1;307;"";"";70000;"";60000;"Погрузка";57;7000;0.006;0.016;"19.12.2023";1
2574516;449190;2;2;3;1;1;0;1;133;96307;"MGLaminat 66.2 закаленный";3000;3002;"";"Сборка ламината";20;320;0.168;6;"13.12.2023";1
2574516;449190;2;2;3;1;1;0;1;133;96307;"MGLaminat 66.2 закаленный";3002;6400;3000;"Ламинация";21;322;0.163;10;"13.12.2023";2
2574516;449190;2;2;3;1;1;0;1;133;96307;"MGLaminat 66.2 закаленный";6400;"";3002;"Мойка стекла";44;602;0.102;0.1;"15.12.2023";1
2574516;449190;4;3;0;2;1;1;1;65;12006;"6ExtraClear Larta Рязань";11110;12001;"";"Резка комп ламината (СП закал)";1;1004;0.047;4;"12.12.2023";1
2574516;449190;4;3;0;2;1;1;1;65;12006;"6ExtraClear Larta Рязань";12001;12500;11110;"МО Обработка кромки (комп.)";2;2203;0.053;4;"12.12.2023";1
2574516;449190;4;3;0;2;1;1;1;65;12006;"6ExtraClear Larta Рязань";12500;"";12001;"Термообработка (на ламинат)";11;2520;0.064;5;"12.12.2023";2
2574516;449190;4;5;0;2;1;3;1;65;12006;"6ExtraClear Larta Рязань";11110;12001;"";"Резка комп ламината (СП закал)";1;1004;0.047;4;"12.12.2023";1
2574516;449190;4;5;0;2;1;3;1;65;12006;"6ExtraClear Larta Рязань";12001;12500;11110;"МО Обработка кромки (комп.)";2;2203;0.053;4;"12.12.2023";1
2574516;449190;4;5;0;2;1;3;1;65;12006;"6ExtraClear Larta Рязань";12500;"";12001;"Термообработка (на ламинат)";11;2520;0.064;5;"12.12.2023";2
2574516;449190;2;6;0;1;2;0;1;87;41308;"8 LartaPro SE Neutral 80 зак";1110;21001;"";"Резка СП (закаленное стекло)";25;1004;0.086;4;"13.12.2023";2
2574516;449190;2;6;0;1;2;0;1;87;41308;"8 LartaPro SE Neutral 80 зак";21001;6700;1110;"МО Обработка кромки";26;2203;0.093;4;"14.12.2023";1
2574516;449190;2;6;0;1;2;0;1;87;41308;"8 LartaPro SE Neutral 80 зак";6700;25000;21001;"Обратночитаемая маркировка";35;605;0;0;"14.12.2023";1
2574516;449190;2;6;0;1;2;0;1;87;41308;"8 LartaPro SE Neutral 80 зак";25000;"";6700;"Термообработка";36;2520;0.093;5;"14.12.2023";2
2574516;449190;2;7;0;1;3;0;1;87;12108;"8ExtraClear Larta Ряз MG";1110;21001;"";"Резка СП (закаленное стекло)";24;1004;0.047;4;"13.12.2023";1
2574516;449190;2;7;0;1;3;0;1;87;12108;"8ExtraClear Larta Ряз MG";21001;2430;1110;"МО Обработка кромки";25;2203;0.093;4;"13.12.2023";2
2574516;449190;2;7;0;1;3;0;1;87;12108;"8ExtraClear Larta Ряз MG";2430;25000;21001;"Покраска1";28;243;0.25;4;"14.12.2023";1
2574516;449190;2;7;0;1;3;0;1;87;12108;"8ExtraClear Larta Ряз MG";25000;"";2430;"Термообработка";34;2500;0.094;5;"14.12.2023";2
2574516;449190;3;8;0;1;0;1;1;0;514;"";40000;"";"";"Гнутье рамки";49;4000;0.049;0.05;"15.12.2023";1
2574516;449190;3;9;0;1;0;2;1;0;514;"";40000;"";"";"Гнутье рамки";49;4000;0.049;0.05;"15.12.2023";1
2574516;449191;1;1;2;0;0;0;2;745;"";"";50000;55000;"";"Сборка специальных с\п";51;5050;0.493;5;"15.12.2023";1
2574516;449191;1;1;2;0;0;0;2;745;"";"";55000;60000;50000;"Ящик";54;5500;0.001;0;"15.12.2023";2
2574516;449191;1;1;2;0;0;0;2;745;"";"";60000;70000;55000;"Упаковка прочая";55;6000;0.003;0;"15.12.2023";2
2574516;449191;1;1;2;0;0;0;2;745;"";"";70000;"";60000;"Погрузка";56;7000;0.011;0.016;"17.12.2023";1
2574516;449191;2;2;3;1;1;0;2;323;96307;"MGLaminat 66.2 закаленный";3000;3002;"";"Сборка ламината";20;320;0.337;6;"13.12.2023";1
2574516;449191;2;2;3;1;1;0;2;323;96307;"MGLaminat 66.2 закаленный";3002;6400;3000;"Ламинация";21;322;0.396;10;"13.12.2023";2
2574516;449191;2;2;3;1;1;0;2;323;96307;"MGLaminat 66.2 закаленный";6400;"";3002;"Мойка стекла";44;602;0.246;0.25;"15.12.2023";1
2574516;449191;4;3;0;2;1;1;2;158;12006;"6ExtraClear Larta Рязань";11110;12001;"";"Резка комп ламината (СП закал)";1;1004;0.113;4;"11.12.2023";2
2574516;449191;4;3;0;2;1;1;2;158;12006;"6ExtraClear Larta Рязань";12001;12500;11110;"МО Обработка кромки (комп.)";2;2203;0.12;4;"12.12.2023";1
2574516;449191;4;3;0;2;1;1;2;158;12006;"6ExtraClear Larta Рязань";12500;"";12001;"Термообработка (на ламинат)";11;2520;0.154;5;"12.12.2023";2
2574516;449191;4;5;0;2;1;3;2;158;12006;"6ExtraClear Larta Рязань";11110;12001;"";"Резка комп ламината (СП закал)";1;1004;0.113;4;"11.12.2023";2
2574516;449191;4;5;0;2;1;3;2;158;12006;"6ExtraClear Larta Рязань";12001;12500;11110;"МО Обработка кромки (комп.)";2;2203;0.12;4;"12.12.2023";1
2574516;449191;4;5;0;2;1;3;2;158;12006;"6ExtraClear Larta Рязань";12500;"";12001;"Термообработка (на ламинат)";11;2520;0.154;5;"12.12.2023";2
2574516;449191;2;6;0;1;2;0;2;211;41308;"8 LartaPro SE Neutral 80 зак";1110;21001;"";"Резка СП (закаленное стекло)";25;1004;0.113;4;"13.12.2023";2
2574516;449191;2;6;0;1;2;0;2;211;41308;"8 LartaPro SE Neutral 80 зак";21001;6700;1110;"МО Обработка кромки";26;2203;0.217;4;"14.12.2023";1
2574516;449191;2;6;0;1;2;0;2;211;41308;"8 LartaPro SE Neutral 80 зак";6700;25000;21001;"Обратночитаемая маркировка";35;605;0.001;0;"14.12.2023";1
2574516;449191;2;6;0;1;2;0;2;211;41308;"8 LartaPro SE Neutral 80 зак";25000;"";6700;"Термообработка";36;2530;0.226;5;"14.12.2023";2
2574516;449191;2;7;0;1;3;0;2;211;33748;"8 мм LartaPro Premium T закаленное";1110;21001;"";"Резка СП (закаленное стекло)";25;1004;0.113;4;"13.12.2023";2
2574516;449191;2;7;0;1;3;0;2;211;33748;"8 мм LartaPro Premium T закаленное";21001;6700;1110;"МО Обработка кромки";26;2203;0.217;4;"14.12.2023";1
2574516;449191;2;7;0;1;3;0;2;211;33748;"8 мм LartaPro Premium T закаленное";6700;25000;21001;"Обратночитаемая маркировка";35;605;0.001;0;"14.12.2023";1
2574516;449191;2;7;0;1;3;0;2;211;33748;"8 мм LartaPro Premium T закаленное";25000;"";6700;"Термообработка";36;2530;0.226;5;"14.12.2023";2
2574516;449191;3;8;0;1;0;1;2;0;514;"";40000;"";"";"Гнутье рамки";49;4000;0.084;0.08;"15.12.2023";1
2574516;449191;3;9;0;1;0;2;2;0;514;"";40000;"";"";"Гнутье рамки";49;4000;0.084;0.08;"15.12.2023";1
2577582;449224;1;1;2;0;0;0;9;1146;"";"";50000;55000;"";"Сборка специальных с\п";51;5050;0.809;5;"19.12.2023";1
2577582;449224;1;1;2;0;0;0;9;1146;"";"";55000;60000;50000;"Ящик";54;5500;0.005;0.016;"19.12.2023";2
2577582;449224;1;1;2;0;0;0;9;1146;"";"";60000;70000;55000;"Упаковка прочая";55;6000;0.013;4;"19.12.2023";2
2577582;449224;1;1;2;0;0;0;9;1146;"";"";70000;"";60000;"Погрузка";56;7000;0.05;0.05;"21.12.2023";1
2577582;449224;2;2;0;1;1;0;9;573;41638;"8 LartaPro HP Silver 35/26Ростзак";1110;21001;"";"Резка СП (закаленное стекло)";24;1004;0.311;4;"17.12.2023";2
2577582;449224;2;2;0;1;1;0;9;573;41638;"8 LartaPro HP Silver 35/26Ростзак";21001;25000;1110;"МО Обработка кромки";25;2160;0.418;4;"18.12.2023";1
2577582;449224;2;2;0;1;1;0;9;573;41638;"8 LartaPro HP Silver 35/26Ростзак";25000;"";21001;"Термообработка";34;2520;0.613;5;"18.12.2023";1
2577582;449224;2;3;0;1;2;0;9;573;13038;"8М1 Салават зак";1110;21001;"";"Резка СП (закаленное стекло)";25;1004;0.311;4;"17.12.2023";2
2577582;449224;2;3;0;1;2;0;9;573;13038;"8М1 Салават зак";21001;6700;1110;"МО Обработка кромки";26;2160;0.418;4;"18.12.2023";1
2577582;449224;2;3;0;1;2;0;9;573;13038;"8М1 Салават зак";6700;25000;21001;"Обратночитаемая маркировка";35;605;0.003;0;"18.12.2023";1
2577582;449224;2;3;0;1;2;0;9;573;13038;"8М1 Салават зак";25000;"";6700;"Термообработка";36;2500;0.563;5;"18.12.2023";1
2577582;449224;3;4;0;1;0;1;3;0;190;"";40000;"";"";"Гнутье рамки";49;4000;0.096;0.1;"18.12.2023";1
2577582;449224;3;4;0;1;0;1;6;0;194;"";40000;"";"";"Гнутье рамки";49;4000;0.131;0.13;"18.12.2023";1
2577582;449225;1;1;2;0;0;0;8;1722;"";"";50000;55000;"";"Сборка специальных с\п";51;5050;0.801;5;"19.12.2023";1
2577582;449225;1;1;2;0;0;0;8;1722;"";"";55000;60000;50000;"Ящик";54;5500;0.004;0;"19.12.2023";2
2577582;449225;1;1;2;0;0;0;8;1722;"";"";60000;70000;55000;"Упаковка прочая";55;6000;0.011;4;"19.12.2023";2
2577582;449225;1;1;2;0;0;0;8;1722;"";"";70000;"";60000;"Погрузка";56;7000;0.044;0.04;"21.12.2023";1
2577582;449225;2;2;0;1;1;0;8;861;41638;"8 LartaPro HP Silver 35/26Ростзак";1110;21001;"";"Резка СП (закаленное стекло)";24;1004;0.888;4;"17.12.2023";2
2577582;449225;2;2;0;1;1;0;8;861;41638;"8 LartaPro HP Silver 35/26Ростзак";21001;25000;1110;"МО Обработка кромки";25;2203;0.832;4;"18.12.2023";1
2577582;449225;2;2;0;1;1;0;8;861;41638;"8 LartaPro HP Silver 35/26Ростзак";25000;"";21001;"Термообработка";34;2500;0.922;5;"18.12.2023";1
2577582;449225;2;3;0;1;2;0;8;861;13038;"8М1 Салават зак";1110;21001;"";"Резка СП (закаленное стекло)";25;1004;0.888;4;"17.12.2023";2
2577582;449225;2;3;0;1;2;0;8;861;13038;"8М1 Салават зак";21001;6700;1110;"МО Обработка кромки";26;2203;0.832;4;"18.12.2023";1
2577582;449225;2;3;0;1;2;0;8;861;13038;"8М1 Салават зак";6700;25000;21001;"Обратночитаемая маркировка";35;605;0.002;0;"18.12.2023";1
2577582;449225;2;3;0;1;2;0;8;861;13038;"8М1 Салават зак";25000;"";6700;"Термообработка";36;2500;0.843;5;"18.12.2023";1
2577582;449225;3;4;0;1;0;1;8;0;190;"";40000;"";"";"Гнутье рамки";49;4000;0.291;0.29;"18.12.2023";1
2577582;449226;1;1;2;0;0;0;3;100;"";"";50000;55000;"";"Сборка специальных с\п";58;5050;0.241;5;"19.12.2023";1
2577582;449226;1;1;2;0;0;0;3;100;"";"";55000;60000;50000;"Ящик";61;5500;0.002;0;"19.12.2023";2
2577582;449226;1;1;2;0;0;0;3;100;"";"";60000;70000;55000;"Упаковка прочая";62;6000;0.004;0;"19.12.2023";2
2577582;449226;1;1;2;0;0;0;3;100;"";"";70000;"";60000;"Погрузка";63;7000;0.017;0.02;"21.12.2023";1
2577582;449226;2;2;0;1;1;0;3;50;41608;"8 LartaPro HP Silver 35/26 Рост";1120;21001;"";"Резка СП (сырое стекло)";11;1004;0.029;4;"18.12.2023";1
2577582;449226;2;2;0;1;1;0;3;50;41608;"8 LartaPro HP Silver 35/26 Рост";21001;"";1120;"МО Обработка кромки";12;2160;0.078;4;"18.12.2023";1
2577582;449226;2;3;0;1;2;0;3;50;13038;"8М1 Салават зак";1110;21001;"";"Резка СП (закаленное стекло)";25;1004;0.029;4;"17.12.2023";2
2577582;449226;2;3;0;1;2;0;3;50;13038;"8М1 Салават зак";21001;6700;1110;"МО Обработка кромки";26;2160;0.078;4;"18.12.2023";1
2577582;449226;2;3;0;1;2;0;3;50;13038;"8М1 Салават зак";6700;25000;21001;"Обратночитаемая маркировка";35;605;0.001;0;"18.12.2023";1
2577582;449226;2;3;0;1;2;0;3;50;13038;"8М1 Салават зак";25000;"";6700;"Термообработка";36;2500;0.061;5;"18.12.2023";1
2577582;449226;3;4;0;1;0;1;3;0;190;"";40000;"";"";"Гнутье рамки";56;4000;0.051;0.05;"18.12.2023";1
2577582;449227;1;1;2;0;0;0;7;2048;"";"";50000;55000;"";"Сборка специальных с\п";51;5050;0.753;5;"19.12.2023";1
2577582;449227;1;1;2;0;0;0;7;2048;"";"";55000;60000;50000;"Ящик";54;5500;0.004;0;"19.12.2023";2
2577582;449227;1;1;2;0;0;0;7;2048;"";"";60000;70000;55000;"Упаковка прочая";55;6000;0.01;4;"19.12.2023";2
2577582;449227;1;1;2;0;0;0;7;2048;"";"";70000;"";60000;"Погрузка";56;7000;0.039;0.04;"21.12.2023";1
2577582;449227;2;2;0;1;1;0;7;1138;43670;"10 LartaPro HP Silver 35/26 ростов зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1004;1.139;4;"17.12.2023";2
2577582;449227;2;2;0;1;1;0;7;1138;43670;"10 LartaPro HP Silver 35/26 ростов зак";21001;25000;1110;"МО Обработка кромки";25;2203;0.78;4;"18.12.2023";1
2577582;449227;2;2;0;1;1;0;7;1138;43670;"10 LartaPro HP Silver 35/26 ростов зак";25000;"";21001;"Термообработка";34;2520;1.106;5;"18.12.2023";1
2577582;449227;2;3;0;1;2;0;7;910;13038;"8М1 Салават зак";1110;21001;"";"Резка СП (закаленное стекло)";25;1004;0.939;4;"17.12.2023";2
2577582;449227;2;3;0;1;2;0;7;910;13038;"8М1 Салават зак";21001;6700;1110;"МО Обработка кромки";26;2203;0.78;4;"18.12.2023";1
2577582;449227;2;3;0;1;2;0;7;910;13038;"8М1 Салават зак";6700;25000;21001;"Обратночитаемая маркировка";35;605;0.002;0;"18.12.2023";1
2577582;449227;2;3;0;1;2;0;7;910;13038;"8М1 Салават зак";25000;"";6700;"Термообработка";36;2500;0.809;5;"18.12.2023";1
2577582;449227;3;4;0;1;0;1;7;0;188;"";40000;"";"";"Гнутье рамки";49;4000;0.278;0.28;"18.12.2023";1
2578958;449248;1;1;2;0;0;0;5;1249;"";"";50000;54000;"";"Сборка специальных с\п";58;5100;0.508;5;"23.11.2023";2
2578958;449248;1;1;2;0;0;0;5;1249;"";"";54000;55000;50000;"Контроль качества";60;5400;0.167;2;"23.11.2023";2
2578958;449248;1;1;2;0;0;0;5;1249;"";"";55000;60000;54000;"Ящик";62;5500;0.003;0;"24.11.2023";1
2578958;449248;1;1;2;0;0;0;5;1249;"";"";60000;70000;55000;"Упаковка прочая";63;6000;0.007;0;"24.11.2023";1
2578958;449248;1;1;2;0;0;0;5;1249;"";"";70000;"";60000;"Погрузка";64;7000;0.028;0.016;"25.11.2023";1
2578958;449248;2;2;0;1;1;0;5;520;43761;"10 LartaPro HP Neutral 60/40 закрост";1110;21001;"";"Резка СП (закаленное стекло)";24;1004;0.241;4;"22.11.2023";1
2578958;449248;2;2;0;1;1;0;5;520;43761;"10 LartaPro HP Neutral 60/40 закрост";21001;25000;1110;"МО Обработка кромки";25;2203;0.392;4;"22.11.2023";1
2578958;449248;2;2;0;1;1;0;5;520;43761;"10 LartaPro HP Neutral 60/40 закрост";25000;"";21001;"Термообработка";34;2540;0.565;5;"22.11.2023";2
2578958;449248;2;3;0;1;2;0;5;312;10036;"6М1 Салават";1120;21001;"";"Резка СП (сырое стекло)";11;1051;0.223;4;"22.11.2023";1
2578958;449248;2;3;0;1;2;0;5;312;10036;"6М1 Салават";21001;"";1120;"МО Обработка кромки";12;2050;0.252;4;"22.11.2023";2
2578958;449248;2;4;0;1;3;0;5;416;33208;"8 Standart ST зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1050;0.223;4;"21.11.2023";1
2578958;449248;2;4;0;1;3;0;5;416;33208;"8 Standart ST зак";21001;25000;1110;"МО Обработка кромки";25;2050;0.435;4;"22.11.2023";1
2578958;449248;2;4;0;1;3;0;5;416;33208;"8 Standart ST зак";25000;"";21001;"Термообработка";34;2540;0.451;5;"22.11.2023";2
2578958;449248;3;5;0;1;0;1;5;0;2526;"";40000;"";"";"Гнутье рамки";56;4000;0.221;0.22;"22.11.2023";1
2578958;449248;3;6;0;1;0;2;5;0;2526;"";40000;"";"";"Гнутье рамки";56;4000;0.221;0.22;"22.11.2023";1
2578958;449249;1;1;2;0;0;0;40;2323;"";"";50000;55000;"";"Сборка специальных с\п";58;5050;1.811;5;"23.11.2023";1
2578958;449249;1;1;2;0;0;0;40;2323;"";"";55000;60000;50000;"Ящик";61;5500;0.021;0.02;"23.11.2023";2
2578958;449249;1;1;2;0;0;0;40;2323;"";"";60000;70000;55000;"Упаковка прочая";62;6000;0.056;4;"23.11.2023";2
2578958;449249;1;1;2;0;0;0;40;2323;"";"";70000;"";60000;"Погрузка";63;7000;0.197;0.2;"25.11.2023";1
2578958;449249;2;2;0;1;1;0;40;822;43756;"6 LartaPro HP Neutral 60/40рост зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1050;0.612;4;"21.11.2023";2
2578958;449249;2;2;0;1;1;0;40;822;43756;"6 LartaPro HP Neutral 60/40рост зак";21001;25000;1110;"МО Обработка кромки";25;2150;1.323;4;"22.11.2023";1
2578958;449249;2;2;0;1;1;0;40;822;43756;"6 LartaPro HP Neutral 60/40рост зак";25000;"";21001;"Термообработка";34;2530;1.009;5;"22.11.2023";2
2578958;449249;2;3;0;1;2;0;27;289;10034;"4М1 Салават";1120;21001;"";"Резка СП (сырое стекло)";11;1051;0.334;4;"22.11.2023";1
2578958;449249;2;3;0;1;2;0;27;289;10034;"4М1 Салават";21001;"";1120;"МО Обработка кромки";12;2150;0.796;4;"22.11.2023";2
2578958;449249;2;3;0;1;2;0;13;389;10036;"6М1 Салават";1120;21001;"";"Резка СП (сырое стекло)";11;1051;0.278;4;"22.11.2023";1
2578958;449249;2;3;0;1;2;0;13;389;10036;"6М1 Салават";21001;"";1120;"МО Обработка кромки";12;2150;0.526;4;"22.11.2023";2
2578958;449249;2;4;0;1;3;0;40;822;33206;"6 Standart ST зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1050;0.612;4;"21.11.2023";2
2578958;449249;2;4;0;1;3;0;40;822;33206;"6 Standart ST зак";21001;25000;1110;"МО Обработка кромки";25;2150;1.323;4;"22.11.2023";1
2578958;449249;2;4;0;1;3;0;40;822;33206;"6 Standart ST зак";25000;"";21001;"Термообработка";34;2530;1.009;5;"22.11.2023";2
2578958;449249;3;5;0;1;0;1;13;0;2512;"";40000;"";"";"Гнутье рамки";56;4000;0.341;0.34;"22.11.2023";2
2578958;449249;3;5;0;1;0;1;27;0;2514;"";40000;"";"";"Гнутье рамки";56;4000;0.574;0.57;"22.11.2023";2
2578958;449249;3;6;0;1;0;2;40;0;2512;"";40000;"";"";"Гнутье рамки";56;4000;0.915;0.92;"22.11.2023";2
2579213;449596;1;1;2;0;0;0;134;12340;"";"";50000;6100;"";"Сборка специальных с\п";58;5050;7.483;7.48;"17.12.2023";1
2579213;449596;1;1;2;0;0;0;134;12340;"";"";6100;55000;50000;"Сушка пакетов";61;601;0.074;36;"17.12.2023";1
2579213;449596;1;1;2;0;0;0;134;12340;"";"";55000;60000;6100;"Ящик";62;5500;0.074;0.07;"18.12.2023";2
2579213;449596;1;1;2;0;0;0;134;12340;"";"";60000;70000;55000;"Упаковка прочая";63;6000;0.186;4;"19.12.2023";1
2579213;449596;1;1;2;0;0;0;134;12340;"";"";70000;"";60000;"Погрузка";64;7000;0.744;0.74;"23.12.2023";1
2579213;449596;2;2;0;1;1;0;134;4872;43228;"8 LartaPro SE Silver 60 зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1050;5.358;5.36;"15.12.2023";1
2579213;449596;2;2;0;1;1;0;134;4872;43228;"8 LartaPro SE Silver 60 зак";21001;25000;1110;"МО Обработка кромки";25;2150;5.503;5.5;"15.12.2023";2
2579213;449596;2;2;0;1;1;0;134;4872;43228;"8 LartaPro SE Silver 60 зак";25000;"";21001;"Термообработка";34;2540;7.958;7.96;"17.12.2023";1
2579213;449596;2;3;0;1;2;0;134;2436;10034;"4М1 Салават";1120;21001;"";"Резка СП (сырое стекло)";11;1051;2.746;4;"15.12.2023";2
2579213;449596;2;3;0;1;2;0;134;2436;10034;"4М1 Салават";21001;"";1120;"МО Обработка кромки";12;2150;4.761;4.76;"16.12.2023";1
2579213;449596;2;4;5;1;3;0;134;5031;94102;"MGLaminat 44.2";3000;3002;"";"Сборка ламината";6;300;10.637;10.64;"15.12.2023";1
2579213;449596;2;4;5;1;3;0;134;5031;94102;"MGLaminat 44.2";3002;6400;3000;"Ламинация";7;322;6.163;10;"15.12.2023";2
