CALENDAR_NR;C_DATE;C_SHIFT;CALENDAR
24224;28.12.2023;1;0,96
24224;28.12.2023;2;0,96
24224;29.12.2023;1;0
24224;29.12.2023;2;0
24224;30.12.2023;1;0
24224;30.12.2023;2;0
24224;31.12.2023;1;0
24224;31.12.2023;2;0
24224;01.01.2024;1;0
24224;01.01.2024;2;0
24224;02.01.2024;1;0
24224;02.01.2024;2;0
24224;03.01.2024;1;0
24224;03.01.2024;2;0
24224;04.01.2024;1;0
24224;04.01.2024;2;0
24224;05.01.2024;1;0
24224;05.01.2024;2;0
24224;06.01.2024;1;0
24224;06.01.2024;2;0
24224;07.01.2024;1;0
24224;07.01.2024;2;0
24224;08.01.2024;1;0
24224;08.01.2024;2;0
24224;09.01.2024;1;0,96
24224;09.01.2024;2;0,96
24224;10.01.2024;1;0,96
24224;10.01.2024;2;0,96
24224;11.01.2024;1;0,96
24224;11.01.2024;2;0,96
24224;12.01.2024;1;0,96
24224;12.01.2024;2;0,96
24224;13.01.2024;1;0,96
24224;13.01.2024;2;0,96
24224;14.01.2024;1;0,96
24224;14.01.2024;2;0,96
24224;15.01.2024;1;0,96
24224;15.01.2024;2;0,96
24224;16.01.2024;1;0,96
24224;16.01.2024;2;0,96
24224;17.01.2024;1;0,96
24224;17.01.2024;2;0,96
24224;18.01.2024;1;0,96
24224;18.01.2024;2;0,96
24224;19.01.2024;1;0,96
24224;19.01.2024;2;0,96
24224;20.01.2024;1;0,96
24224;20.01.2024;2;0,96
24224;21.01.2024;1;0,96
24224;21.01.2024;2;0,96
24224;22.01.2024;1;0,96
24224;22.01.2024;2;0,96
24224;23.01.2024;1;0,96
24224;23.01.2024;2;0,96
24224;24.01.2024;1;0,96
24224;24.01.2024;2;0,96
24224;25.01.2024;1;0,96
24224;25.01.2024;2;0,96
24224;26.01.2024;1;0,96
24224;26.01.2024;2;0,96
24224;27.01.2024;1;0,96
24224;27.01.2024;2;0,96
24224;28.01.2024;1;0,96
24224;28.01.2024;2;0,96
24224;29.01.2024;1;0,96
24224;29.01.2024;2;0,96
24224;30.01.2024;1;0,96
24224;30.01.2024;2;0,96
24224;31.01.2024;1;0,96
24224;31.01.2024;2;0,96
24224;01.02.2024;1;0,96
24224;01.02.2024;2;0,96
24224;02.02.2024;1;0,96
24224;02.02.2024;2;0,96
24224;03.02.2024;1;0,96
24224;03.02.2024;2;0,96
24224;04.02.2024;1;0,96
24224;04.02.2024;2;0,96
24224;05.02.2024;1;0,96
24224;05.02.2024;2;0,96
24224;06.02.2024;1;0,96
24224;06.02.2024;2;0,96
24224;07.02.2024;1;0,96
24224;07.02.2024;2;0,96
24224;08.02.2024;1;0
24224;08.02.2024;2;0
24224;09.02.2024;1;0
24224;09.02.2024;2;0
24224;10.02.2024;1;0
24224;10.02.2024;2;0
24224;11.02.2024;1;0
24224;11.02.2024;2;0
24224;12.02.2024;1;0
24224;12.02.2024;2;0
24224;13.02.2024;1;0
24224;13.02.2024;2;0
24224;14.02.2024;1;0
24224;14.02.2024;2;0
24224;15.02.2024;1;0
24224;15.02.2024;2;0
24224;16.02.2024;1;0
24224;16.02.2024;2;0
24224;17.02.2024;1;0
24224;17.02.2024;2;0
24224;18.02.2024;1;0
24224;18.02.2024;2;0
24224;19.02.2024;1;0
24224;19.02.2024;2;0
24224;20.02.2024;1;0
24224;20.02.2024;2;0
24224;21.02.2024;1;0
24224;21.02.2024;2;0
24224;22.02.2024;1;0
24224;22.02.2024;2;0
24224;23.02.2024;1;0,96
24224;23.02.2024;2;0,96
24224;24.02.2024;1;0,96
24224;24.02.2024;2;0,96
24224;25.02.2024;1;0,96
24224;25.02.2024;2;0,96
24224;26.02.2024;1;0,96
24224;26.02.2024;2;0,96
24224;27.02.2024;1;0,96
24224;27.02.2024;2;0,96
24224;28.02.2024;1;0,96
24224;28.02.2024;2;0,96
24325;01.11.2023;1;8,27
24325;01.11.2023;2;8,15
24325;02.11.2023;1;8,27
24325;02.11.2023;2;8,15
24325;03.11.2023;1;8,27
24325;03.11.2023;2;8,15
24325;04.11.2023;1;8,27
24325;04.11.2023;2;8,15
24325;05.11.2023;1;3,12
24325;05.11.2023;2;3,12
24325;06.11.2023;1;8,27
24325;06.11.2023;2;8,15
24325;07.11.2023;1;8,27
24325;07.11.2023;2;8,15
24325;08.11.2023;1;8,27
24325;08.11.2023;2;8,15
24325;09.11.2023;1;8,27
24325;09.11.2023;2;8,15
24325;10.11.2023;1;8,27
24325;10.11.2023;2;8,15
24325;11.11.2023;1;8,27
24325;11.11.2023;2;8,15
24325;12.11.2023;1;3,12
24325;12.11.2023;2;3,12
24325;13.11.2023;1;8,27
24325;13.11.2023;2;8,15
24325;14.11.2023;1;8,27
24325;14.11.2023;2;8,15
24325;15.11.2023;1;8,27
24325;15.11.2023;2;8,15
24325;16.11.2023;1;8,27
24325;16.11.2023;2;8,15
24325;17.11.2023;1;8,27
24325;17.11.2023;2;8,15
24325;18.11.2023;1;4,07
24325;18.11.2023;2;4,07
24325;19.11.2023;1;1,56
24325;19.11.2023;2;1,56
24325;20.11.2023;1;4,07
24325;20.11.2023;2;4,07
24325;21.11.2023;1;4,07
24325;21.11.2023;2;4,07
24325;22.11.2023;1;4,07
24325;22.11.2023;2;4,07
24325;23.11.2023;1;4,07
24325;23.11.2023;2;4,07
24325;24.11.2023;1;4,07
24325;24.11.2023;2;4,07
24325;25.11.2023;1;4,07
24325;25.11.2023;2;4,07
24325;26.11.2023;1;3,12
24325;26.11.2023;2;3,12
24325;27.11.2023;1;4,07
24325;27.11.2023;2;4,07
24325;28.11.2023;1;4,07
24325;28.11.2023;2;4,07
24325;29.11.2023;1;4,07
24325;29.11.2023;2;4,07
24325;30.11.2023;1;4,07
24325;30.11.2023;2;4,07
24325;01.12.2023;1;4,07
24325;01.12.2023;2;4,07
24325;02.12.2023;1;4,07
24325;02.12.2023;2;4,07
24325;03.12.2023;1;3,12
24325;03.12.2023;2;3,12
24325;04.12.2023;1;8,27
24325;04.12.2023;2;8,15
24325;05.12.2023;1;8,27
24325;05.12.2023;2;8,15
24325;06.12.2023;1;8,27
24325;06.12.2023;2;8,15
24325;07.12.2023;1;8,27
24325;07.12.2023;2;8,15
24325;08.12.2023;1;8,27
24325;08.12.2023;2;8,15
24325;09.12.2023;1;8,27
24325;09.12.2023;2;8,15
24325;10.12.2023;1;3,12
24325;10.12.2023;2;3,12
24325;11.12.2023;1;8,27
24325;11.12.2023;2;8,15
24325;12.12.2023;1;8,27
24325;12.12.2023;2;8,15
24325;13.12.2023;1;8,27
24325;13.12.2023;2;8,15
24325;14.12.2023;1;8,27
24325;14.12.2023;2;8,15
24325;15.12.2023;1;8,27
24325;15.12.2023;2;8,15
24325;16.12.2023;1;8,27
24325;16.12.2023;2;8,15
24325;17.12.2023;1;3,12
24325;17.12.2023;2;3,12
24325;18.12.2023;1;8,27
24325;18.12.2023;2;8,15
24325;19.12.2023;1;8,27
24325;19.12.2023;2;8,15
24325;20.12.2023;1;8,27
24325;20.12.2023;2;8,15
24325;21.12.2023;1;8,27
24325;21.12.2023;2;8,15
24325;22.12.2023;1;8,27
24325;22.12.2023;2;8,15
24325;23.12.2023;1;8,27
24325;23.12.2023;2;8,15
24325;24.12.2023;1;3,12
24325;24.12.2023;2;3,12
24325;25.12.2023;1;8,27
24325;25.12.2023;2;8,15
24325;26.12.2023;1;8,27
24325;26.12.2023;2;8,15
24325;27.12.2023;1;8,27
24325;27.12.2023;2;8,15
24325;28.12.2023;1;8,27
24325;28.12.2023;2;8,15
24325;29.12.2023;1;0
24325;29.12.2023;2;0
24325;30.12.2023;1;0
24325;30.12.2023;2;0
24325;31.12.2023;1;0
24325;31.12.2023;2;0
24325;01.01.2024;1;0
24325;01.01.2024;2;0
24325;02.01.2024;1;0
24325;02.01.2024;2;0
24325;03.01.2024;1;0
24325;03.01.2024;2;0
24325;04.01.2024;1;0
24325;04.01.2024;2;0
24325;05.01.2024;1;0
24325;05.01.2024;2;0
24325;06.01.2024;1;0
24325;06.01.2024;2;0
24325;07.01.2024;1;0
24325;07.01.2024;2;0
24325;08.01.2024;1;0
24325;08.01.2024;2;0
24325;09.01.2024;1;8,27
24325;09.01.2024;2;8,15
24325;10.01.2024;1;8,27
24325;10.01.2024;2;8,15
24325;11.01.2024;1;8,27
24325;11.01.2024;2;8,15
24325;12.01.2024;1;8,27
24325;12.01.2024;2;8,15
24325;13.01.2024;1;8,27
24325;13.01.2024;2;8,15
24325;14.01.2024;1;3,12
24325;14.01.2024;2;3,12
24325;15.01.2024;1;8,27
24325;15.01.2024;2;8,15
24325;16.01.2024;1;8,27
24325;16.01.2024;2;8,15
24325;17.01.2024;1;8,27
24325;17.01.2024;2;8,15
24325;18.01.2024;1;8,27
24325;18.01.2024;2;8,15
24325;19.01.2024;1;8,27
24325;19.01.2024;2;8,15
24325;20.01.2024;1;8,27
24325;20.01.2024;2;8,15
24325;21.01.2024;1;3,12
24325;21.01.2024;2;3,12
24325;22.01.2024;1;8,27
24325;22.01.2024;2;8,15
24325;23.01.2024;1;8,27
24325;23.01.2024;2;8,15
24325;24.01.2024;1;8,27
24325;24.01.2024;2;8,15
24325;25.01.2024;1;8,27
24325;25.01.2024;2;8,15
24325;26.01.2024;1;8,27
24325;26.01.2024;2;8,15
24325;27.01.2024;1;8,27
24325;27.01.2024;2;8,15
24325;28.01.2024;1;3,12
24325;28.01.2024;2;3,12
24325;29.01.2024;1;8,27
24325;29.01.2024;2;8,15
24325;30.01.2024;1;8,27
24325;30.01.2024;2;8,15
24325;31.01.2024;1;8,27
24325;31.01.2024;2;8,15
24325;01.02.2024;1;8,27
24325;01.02.2024;2;8,15
24325;02.02.2024;1;8,27
24325;02.02.2024;2;8,15
24325;03.02.2024;1;8,27
24325;03.02.2024;2;8,15
24325;04.02.2024;1;3,12
24325;04.02.2024;2;3,12
24325;05.02.2024;1;8,27
24325;05.02.2024;2;8,15
24325;06.02.2024;1;8,27
24325;06.02.2024;2;8,15
24325;07.02.2024;1;8,27
24325;07.02.2024;2;8,15
24325;08.02.2024;1;0
24325;08.02.2024;2;0
24325;09.02.2024;1;0
24325;09.02.2024;2;0
24325;10.02.2024;1;0
24325;10.02.2024;2;0
24325;11.02.2024;1;0
24325;11.02.2024;2;0
24325;12.02.2024;1;0
24325;12.02.2024;2;0
24325;13.02.2024;1;0
24325;13.02.2024;2;0
24325;14.02.2024;1;0
24325;14.02.2024;2;0
24325;15.02.2024;1;0
24325;15.02.2024;2;0
24325;16.02.2024;1;0
24325;16.02.2024;2;0
24325;17.02.2024;1;0
24325;17.02.2024;2;0
24325;18.02.2024;1;0
24325;18.02.2024;2;0
24325;19.02.2024;1;0
24325;19.02.2024;2;0
24325;20.02.2024;1;0
24325;20.02.2024;2;0
24325;21.02.2024;1;0
24325;21.02.2024;2;0
24325;22.02.2024;1;0
24325;22.02.2024;2;0
24325;23.02.2024;1;8,27
24325;23.02.2024;2;8,15
24325;24.02.2024;1;8,27
24325;24.02.2024;2;8,15
24325;25.02.2024;1;3,12
24325;25.02.2024;2;3,12
24325;26.02.2024;1;8,27
24325;26.02.2024;2;8,15
24325;27.02.2024;1;8,27
24325;27.02.2024;2;8,15
24325;28.02.2024;1;8,27
24325;28.02.2024;2;8,15
24783;01.11.2023;1;3
24783;01.11.2023;2;3
24783;02.11.2023;1;3
24783;02.11.2023;2;3
24783;03.11.2023;1;1,92
24783;03.11.2023;2;1,92
24783;04.11.2023;1;3
24783;04.11.2023;2;3
24783;05.11.2023;1;3
24783;05.11.2023;2;3
24783;06.11.2023;1;3
24783;06.11.2023;2;3
24783;07.11.2023;1;3
24783;07.11.2023;2;3
24783;08.11.2023;1;3
24783;08.11.2023;2;3
24783;09.11.2023;1;3
24783;09.11.2023;2;3
24783;10.11.2023;1;1,92
24783;10.11.2023;2;1,92
24783;11.11.2023;1;3
24783;11.11.2023;2;3
24783;12.11.2023;1;3
24783;12.11.2023;2;3
24783;13.11.2023;1;3
24783;13.11.2023;2;3
24783;14.11.2023;1;3
24783;14.11.2023;2;3
24783;15.11.2023;1;3
24783;15.11.2023;2;3
24783;16.11.2023;1;3
24783;16.11.2023;2;3
24783;17.11.2023;1;1,92
24783;17.11.2023;2;1,92
24783;18.11.2023;1;3
24783;18.11.2023;2;3
24783;19.11.2023;1;3
24783;19.11.2023;2;3
24783;20.11.2023;1;3
24783;20.11.2023;2;3
24783;21.11.2023;1;3
24783;21.11.2023;2;3
24783;22.11.2023;1;3
24783;22.11.2023;2;3
24783;23.11.2023;1;3
24783;23.11.2023;2;3
24783;24.11.2023;1;1,92
24783;24.11.2023;2;1,92
24783;25.11.2023;1;3
24783;25.11.2023;2;3
24783;26.11.2023;1;3
24783;26.11.2023;2;3
24783;27.11.2023;1;3
24783;27.11.2023;2;3
24783;28.11.2023;1;3
24783;28.11.2023;2;3
24783;29.11.2023;1;3
24783;29.11.2023;2;3
24783;30.11.2023;1;3
24783;30.11.2023;2;3
24783;01.12.2023;1;1,92
24783;01.12.2023;2;1,92
24783;02.12.2023;1;3
24783;02.12.2023;2;3
24783;03.12.2023;1;3
24783;03.12.2023;2;3
24783;04.12.2023;1;3
24783;04.12.2023;2;3
24783;05.12.2023;1;3
24783;05.12.2023;2;3
24783;06.12.2023;1;3
24783;06.12.2023;2;3
24783;07.12.2023;1;3
24783;07.12.2023;2;3
24783;08.12.2023;1;1,92
24783;08.12.2023;2;1,92
24783;09.12.2023;1;3
24783;09.12.2023;2;3
24783;10.12.2023;1;3
24783;10.12.2023;2;3
24783;11.12.2023;1;3
24783;11.12.2023;2;3
24783;12.12.2023;1;3
24783;12.12.2023;2;3
24783;13.12.2023;1;3
24783;13.12.2023;2;3
24783;14.12.2023;1;3
24783;14.12.2023;2;3
24783;15.12.2023;1;1,92
24783;15.12.2023;2;1,92
24783;16.12.2023;1;3
24783;16.12.2023;2;3
24783;17.12.2023;1;3
24783;17.12.2023;2;3
24783;18.12.2023;1;3
24783;18.12.2023;2;3
24783;19.12.2023;1;3
24783;19.12.2023;2;3
24783;20.12.2023;1;3
24783;20.12.2023;2;3
24783;21.12.2023;1;3
24783;21.12.2023;2;3
24783;22.12.2023;1;1,92
24783;22.12.2023;2;1,92
24783;23.12.2023;1;3
24783;23.12.2023;2;3
24783;24.12.2023;1;3
24783;24.12.2023;2;3
24783;25.12.2023;1;3
24783;25.12.2023;2;3
24783;26.12.2023;1;3
24783;26.12.2023;2;3
24783;27.12.2023;1;3
24783;27.12.2023;2;3
24783;28.12.2023;1;3
24783;28.12.2023;2;3
24783;29.12.2023;1;0
24783;29.12.2023;2;0
24783;30.12.2023;1;0
24783;30.12.2023;2;0
24783;31.12.2023;1;0
24783;31.12.2023;2;0
24783;01.01.2024;1;0
24783;01.01.2024;2;0
24783;02.01.2024;1;0
24783;02.01.2024;2;0
24783;03.01.2024;1;0
24783;03.01.2024;2;0
24783;04.01.2024;1;0
24783;04.01.2024;2;0
24783;05.01.2024;1;0
24783;05.01.2024;2;0
24783;06.01.2024;1;0
24783;06.01.2024;2;0
24783;07.01.2024;1;0
24783;07.01.2024;2;0
24783;08.01.2024;1;0
24783;08.01.2024;2;0
24783;09.01.2024;1;3
24783;09.01.2024;2;3
24783;10.01.2024;1;3
24783;10.01.2024;2;3
24783;11.01.2024;1;3
24783;11.01.2024;2;3
24783;12.01.2024;1;1,92
24783;12.01.2024;2;1,92
24783;13.01.2024;1;3
24783;13.01.2024;2;3
24783;14.01.2024;1;3
24783;14.01.2024;2;3
24783;15.01.2024;1;3
24783;15.01.2024;2;3
24783;16.01.2024;1;3
24783;16.01.2024;2;3
24783;17.01.2024;1;3
24783;17.01.2024;2;3
24783;18.01.2024;1;3
24783;18.01.2024;2;3
24783;19.01.2024;1;1,92
24783;19.01.2024;2;1,92
24783;20.01.2024;1;3
24783;20.01.2024;2;3
24783;21.01.2024;1;3
24783;21.01.2024;2;3
24783;22.01.2024;1;3
24783;22.01.2024;2;3
24783;23.01.2024;1;3
24783;23.01.2024;2;3
24783;24.01.2024;1;3
24783;24.01.2024;2;3
24783;25.01.2024;1;3
24783;25.01.2024;2;3
24783;26.01.2024;1;1,92
24783;26.01.2024;2;1,92
24783;27.01.2024;1;3
24783;27.01.2024;2;3
24783;28.01.2024;1;3
24783;28.01.2024;2;3
24783;29.01.2024;1;3
24783;29.01.2024;2;3
24783;30.01.2024;1;3
24783;30.01.2024;2;3
24783;31.01.2024;1;3
24783;31.01.2024;2;3
24783;01.02.2024;1;3
24783;01.02.2024;2;3
24783;02.02.2024;1;1,92
24783;02.02.2024;2;1,92
24783;03.02.2024;1;3
24783;03.02.2024;2;3
24783;04.02.2024;1;3
24783;04.02.2024;2;3
24783;05.02.2024;1;3
24783;05.02.2024;2;3
24783;06.02.2024;1;3
24783;06.02.2024;2;3
24783;07.02.2024;1;3
24783;07.02.2024;2;3
24783;08.02.2024;1;3
24783;08.02.2024;2;3
24783;09.02.2024;1;1,92
24783;09.02.2024;2;1,92
24783;10.02.2024;1;3
24783;10.02.2024;2;3
24783;11.02.2024;1;3
24783;11.02.2024;2;3
24783;12.02.2024;1;3
24783;12.02.2024;2;3
24783;13.02.2024;1;3
24783;13.02.2024;2;3
24783;14.02.2024;1;3
24783;14.02.2024;2;3
24783;15.02.2024;1;3
24783;15.02.2024;2;3
24783;16.02.2024;1;1,92
24783;16.02.2024;2;1,92
24783;17.02.2024;1;3
24783;17.02.2024;2;3
24783;18.02.2024;1;3
24783;18.02.2024;2;3
24783;19.02.2024;1;3
24783;19.02.2024;2;3
24783;20.02.2024;1;3
24783;20.02.2024;2;3
24783;21.02.2024;1;3
24783;21.02.2024;2;3
24783;22.02.2024;1;3
24783;22.02.2024;2;3
24783;23.02.2024;1;1,92
24783;23.02.2024;2;1,92
24783;24.02.2024;1;3
24783;24.02.2024;2;3
24783;25.02.2024;1;3
24783;25.02.2024;2;3
24783;26.02.2024;1;3
24783;26.02.2024;2;3
24783;27.02.2024;1;3
24783;27.02.2024;2;3
24783;28.02.2024;1;3
24783;28.02.2024;2;3
27011;01.11.2023;1;9,59
27011;01.11.2023;2;9,59
27011;02.11.2023;1;9,59
27011;02.11.2023;2;9,59
27011;03.11.2023;1;9,59
27011;03.11.2023;2;9,59
27011;04.11.2023;1;9,59
27011;04.11.2023;2;9,59
27011;05.11.2023;1;4,43
27011;05.11.2023;2;9,59
27011;06.11.2023;1;9,59
27011;06.11.2023;2;9,59
27011;07.11.2023;1;9,59
27011;07.11.2023;2;9,59
27011;08.11.2023;1;9,59
27011;08.11.2023;2;9,59
27011;09.11.2023;1;9,59
27011;09.11.2023;2;9,59
27011;10.11.2023;1;9,59
27011;10.11.2023;2;9,59
27011;11.11.2023;1;9,59
27011;11.11.2023;2;9,59
27011;12.11.2023;1;4,43
27011;12.11.2023;2;9,59
27011;13.11.2023;1;9,59
27011;13.11.2023;2;9,59
27011;14.11.2023;1;9,59
27011;14.11.2023;2;9,59
27011;15.11.2023;1;9,59
27011;15.11.2023;2;9,59
27011;16.11.2023;1;9,59
27011;16.11.2023;2;9,59
27011;17.11.2023;1;9,59
27011;17.11.2023;2;9,59
27011;18.11.2023;1;9,59
27011;18.11.2023;2;9,59
27011;19.11.2023;1;4,43
27011;19.11.2023;2;9,59
27011;20.11.2023;1;9,59
27011;20.11.2023;2;9,59
27011;21.11.2023;1;9,59
27011;21.11.2023;2;9,59
27011;22.11.2023;1;9,59
27011;22.11.2023;2;9,59
27011;23.11.2023;1;9,59
27011;23.11.2023;2;9,59
27011;24.11.2023;1;9,59
27011;24.11.2023;2;9,59
27011;25.11.2023;1;9,59
27011;25.11.2023;2;9,59
27011;26.11.2023;1;4,43
27011;26.11.2023;2;9,59
27011;27.11.2023;1;9,59
27011;27.11.2023;2;9,59
27011;28.11.2023;1;9,59
27011;28.11.2023;2;9,59
27011;29.11.2023;1;9,59
27011;29.11.2023;2;9,59
27011;30.11.2023;1;9,59
27011;30.11.2023;2;9,59
27011;01.12.2023;1;9,59
27011;01.12.2023;2;9,59
27011;02.12.2023;1;9,59
27011;02.12.2023;2;9,59
27011;03.12.2023;1;4,43
27011;03.12.2023;2;9,59
27011;04.12.2023;1;9,59
27011;04.12.2023;2;9,59
27011;05.12.2023;1;9,59
27011;05.12.2023;2;9,59
27011;06.12.2023;1;9,59
27011;06.12.2023;2;9,59
27011;07.12.2023;1;9,59
27011;07.12.2023;2;9,59
27011;08.12.2023;1;9,59
27011;08.12.2023;2;9,59
27011;09.12.2023;1;9,59
27011;09.12.2023;2;9,59
27011;10.12.2023;1;4,43
27011;10.12.2023;2;9,59
27011;11.12.2023;1;9,59
27011;11.12.2023;2;9,59
27011;12.12.2023;1;9,59
27011;12.12.2023;2;9,59
27011;13.12.2023;1;9,59
27011;13.12.2023;2;9,59
27011;14.12.2023;1;9,59
27011;14.12.2023;2;9,59
27011;15.12.2023;1;9,59
27011;15.12.2023;2;9,59
27011;16.12.2023;1;9,59
27011;16.12.2023;2;9,59
27011;17.12.2023;1;4,43
27011;17.12.2023;2;9,59
27011;18.12.2023;1;9,59
27011;18.12.2023;2;9,59
27011;19.12.2023;1;9,59
27011;19.12.2023;2;9,59
27011;20.12.2023;1;9,59
27011;20.12.2023;2;9,59
27011;21.12.2023;1;9,59
27011;21.12.2023;2;9,59
27011;22.12.2023;1;9,59
27011;22.12.2023;2;9,59
27011;23.12.2023;1;9,59
27011;23.12.2023;2;9,59
27011;24.12.2023;1;4,43
27011;24.12.2023;2;9,59
27011;25.12.2023;1;9,59
27011;25.12.2023;2;9,59
27011;26.12.2023;1;9,59
27011;26.12.2023;2;9,59
27011;27.12.2023;1;9,59
27011;27.12.2023;2;9,59
27011;28.12.2023;1;9,59
27011;28.12.2023;2;9,59
27011;29.12.2023;1;0
27011;29.12.2023;2;0
27011;30.12.2023;1;0
27011;30.12.2023;2;0
27011;31.12.2023;1;0
27011;31.12.2023;2;0
27011;01.01.2024;1;0
27011;01.01.2024;2;0
27011;02.01.2024;1;0
27011;02.01.2024;2;0
27011;03.01.2024;1;0
27011;03.01.2024;2;0
27011;04.01.2024;1;0
27011;04.01.2024;2;0
27011;05.01.2024;1;0
27011;05.01.2024;2;0
27011;06.01.2024;1;0
27011;06.01.2024;2;0
27011;07.01.2024;1;0
27011;07.01.2024;2;0
27011;08.01.2024;1;0
27011;08.01.2024;2;0
27011;09.01.2024;1;9,59
27011;09.01.2024;2;9,59
27011;10.01.2024;1;9,59
27011;10.01.2024;2;9,59
27011;11.01.2024;1;9,59
27011;11.01.2024;2;9,59
27011;12.01.2024;1;9,59
27011;12.01.2024;2;9,59
27011;13.01.2024;1;9,59
27011;13.01.2024;2;9,59
27011;14.01.2024;1;4,43
27011;14.01.2024;2;9,59
27011;15.01.2024;1;9,59
27011;15.01.2024;2;9,59
27011;16.01.2024;1;9,59
27011;16.01.2024;2;9,59
27011;17.01.2024;1;9,59
27011;17.01.2024;2;9,59
27011;18.01.2024;1;9,59
27011;18.01.2024;2;9,59
27011;19.01.2024;1;9,59
27011;19.01.2024;2;9,59
27011;20.01.2024;1;9,59
27011;20.01.2024;2;9,59
27011;21.01.2024;1;4,43
27011;21.01.2024;2;9,59
27011;22.01.2024;1;9,59
27011;22.01.2024;2;9,59
27011;23.01.2024;1;9,59
27011;23.01.2024;2;9,59
27011;24.01.2024;1;9,59
27011;24.01.2024;2;9,59
27011;25.01.2024;1;9,59
27011;25.01.2024;2;9,59
27011;26.01.2024;1;9,59
27011;26.01.2024;2;9,59
27011;27.01.2024;1;9,59
27011;27.01.2024;2;9,59
27011;28.01.2024;1;4,43
27011;28.01.2024;2;9,59
27011;29.01.2024;1;9,59
27011;29.01.2024;2;9,59
27011;30.01.2024;1;9,59
27011;30.01.2024;2;9,59
27011;31.01.2024;1;9,59
27011;31.01.2024;2;9,59
27011;01.02.2024;1;9,59
27011;01.02.2024;2;9,59
27011;02.02.2024;1;9,59
27011;02.02.2024;2;9,59
27011;03.02.2024;1;9,59
27011;03.02.2024;2;9,59
27011;04.02.2024;1;4,43
27011;04.02.2024;2;9,59
27011;05.02.2024;1;9,59
27011;05.02.2024;2;9,59
27011;06.02.2024;1;9,59
27011;06.02.2024;2;9,59
27011;07.02.2024;1;9,59
27011;07.02.2024;2;9,59
27011;08.02.2024;1;9,59
27011;08.02.2024;2;9,59
27011;09.02.2024;1;9,59
27011;09.02.2024;2;9,59
27011;10.02.2024;1;9,59
27011;10.02.2024;2;9,59
27011;11.02.2024;1;4,43
27011;11.02.2024;2;9,59
27011;12.02.2024;1;9,59
27011;12.02.2024;2;9,59
27011;13.02.2024;1;9,59
27011;13.02.2024;2;9,59
27011;14.02.2024;1;9,59
27011;14.02.2024;2;9,59
27011;15.02.2024;1;9,59
27011;15.02.2024;2;9,59
27011;16.02.2024;1;9,59
27011;16.02.2024;2;9,59
27011;17.02.2024;1;9,59
27011;17.02.2024;2;9,59
27011;18.02.2024;1;4,43
27011;18.02.2024;2;9,59
27011;19.02.2024;1;9,59
27011;19.02.2024;2;9,59
27011;20.02.2024;1;9,59
27011;20.02.2024;2;9,59
27011;21.02.2024;1;9,59
27011;21.02.2024;2;9,59
27011;22.02.2024;1;9,59
27011;22.02.2024;2;9,59
27011;23.02.2024;1;9,59
27011;23.02.2024;2;9,59
27011;24.02.2024;1;9,59
27011;24.02.2024;2;9,59
27011;25.02.2024;1;4,43
27011;25.02.2024;2;9,59
27011;26.02.2024;1;9,59
27011;26.02.2024;2;9,59
27011;27.02.2024;1;9,59
27011;27.02.2024;2;9,59
27011;28.02.2024;1;9,59
27011;28.02.2024;2;9,59
29029;01.11.2023;1;0
29029;01.11.2023;2;0
29029;02.11.2023;1;0
29029;02.11.2023;2;0
29029;03.11.2023;1;0
29029;03.11.2023;2;0
29029;04.11.2023;1;0
29029;04.11.2023;2;0
29029;05.11.2023;1;0
29029;05.11.2023;2;0
29029;06.11.2023;1;0
29029;06.11.2023;2;0
29029;07.11.2023;1;0
29029;07.11.2023;2;0
29029;08.11.2023;1;0
29029;08.11.2023;2;0
29029;09.11.2023;1;0
29029;09.11.2023;2;0
29029;10.11.2023;1;0
29029;10.11.2023;2;0
29029;11.11.2023;1;0
29029;11.11.2023;2;0
29029;12.11.2023;1;0
29029;12.11.2023;2;0
29029;13.11.2023;1;0
29029;13.11.2023;2;0
29029;14.11.2023;1;0
29029;14.11.2023;2;0
29029;15.11.2023;1;0
29029;15.11.2023;2;0
29029;16.11.2023;1;0
29029;16.11.2023;2;0
29029;17.11.2023;1;0
29029;17.11.2023;2;0
29029;18.11.2023;1;0
29029;18.11.2023;2;0
29029;19.11.2023;1;0
29029;19.11.2023;2;0
29029;20.11.2023;1;0
29029;20.11.2023;2;0
29029;21.11.2023;1;0
29029;21.11.2023;2;0
29029;22.11.2023;1;0
29029;22.11.2023;2;0
29029;23.11.2023;1;0
29029;23.11.2023;2;0
29029;24.11.2023;1;0
29029;24.11.2023;2;0
29029;25.11.2023;1;0
29029;25.11.2023;2;0
29029;26.11.2023;1;0
29029;26.11.2023;2;0
29029;27.11.2023;1;0
29029;27.11.2023;2;0
29029;28.11.2023;1;0
29029;28.11.2023;2;0
29029;29.11.2023;1;0
29029;29.11.2023;2;0
29029;30.11.2023;1;0
29029;30.11.2023;2;0
29029;01.12.2023;1;0
29029;01.12.2023;2;0
29029;02.12.2023;1;0
29029;02.12.2023;2;0
29029;03.12.2023;1;0
29029;03.12.2023;2;0
29029;04.12.2023;1;0
29029;04.12.2023;2;0
29029;05.12.2023;1;0
29029;05.12.2023;2;0
29029;06.12.2023;1;0
29029;06.12.2023;2;0
29029;07.12.2023;1;0
29029;07.12.2023;2;0
29029;08.12.2023;1;0
29029;08.12.2023;2;0
29029;09.12.2023;1;0
29029;09.12.2023;2;0
